image_path,clean_class
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_288192.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_289279.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_290341.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_294650.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_296272.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_296311.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_296615.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_297732.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_298210.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_298364.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_298505.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_301562.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_30267.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_303637.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_303986.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_304705.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_305180.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_305341.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_305735.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_305833.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_305849.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_307542.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_307737.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_307830.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_308527.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_309434.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_309583.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_310106.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_312613.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_31317.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_313484.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_314118.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_314590.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_315376.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_316789.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_317130.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_317405.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_318538.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_319331.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_320878.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_32179.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_322445.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_324268.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_324706.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_32490.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_324965.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_326538.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_326722.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_32675.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_327727.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_327890.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_328970.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_329684.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_32996.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_330244.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_330726.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_331375.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_332289.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_332496.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_332707.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_333456.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_334078.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_335261.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_335749.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_337027.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_338090.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_338546.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_338791.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_338836.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_339232.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_340913.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_343929.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_34424.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_344479.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_345077.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_345373.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_346352.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_347386.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_347981.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_348602.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_348770.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_351114.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_353263.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_353283.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_354415.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_354561.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_356694.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_35708.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_357319.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_35803.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_35932.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_359743.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_35991.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_360043.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_360221.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_360297.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_360335.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_361292.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_362723.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_362887.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_363018.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_363451.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_364012.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_364491.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_365212.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_366588.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_366598.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_368595.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_369405.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_372252.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_372309.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_372647.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_374431.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_374718.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_377164.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_377664.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_378251.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_379184.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_379312.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_379570.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_381452.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_382161.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_38226.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_383011.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_383070.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_383453.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_38346.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_38489.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_385552.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_385583.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_386187.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_386305.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_38638.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_386912.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_387655.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_38810.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_388223.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_389328.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_390271.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_391096.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_391998.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_393233.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_393442.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_395028.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_395492.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_395695.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_396170.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_396430.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_396998.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_397187.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_397684.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_398846.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_399254.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_399438.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_399846.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_400754.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_400768.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_401005.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_401068.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_401869.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_403405.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_403512.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_40355.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_403789.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_405031.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_405748.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_406770.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_406945.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_407690.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_408987.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_410010.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_411327.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_4118.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_412372.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_412507.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_412674.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_412870.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_412942.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_413080.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_413473.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_413822.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_414090.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_414313.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_417333.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_417832.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_418041.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_418106.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_418374.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_41844.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_418760.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_420010.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_420387.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_420931.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_421331.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_421910.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_42246.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_422994.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_425674.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_426545.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_426699.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_427583.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_430537.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_430561.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_433045.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_433851.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_434177.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_434512.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_434728.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_435822.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_435917.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_436500.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_437113.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_437348.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_438004.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_438781.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_439718.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_441957.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_442012.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_442038.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_444818.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_445437.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_446205.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_446850.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_447906.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_447990.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_449695.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_449971.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_451206.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_451736.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_452882.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_453322.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_453670.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_454831.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_455128.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_455523.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_45632.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_457610.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_458363.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_459209.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_461177.jpg,basophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\basophil\BA_461900.jpg,basophil
